Date,Open,High,Low,Close,Adj Close,Volume,SMA (fast),SMA (middle),SMA (slow),RSI (slow),RSI (middle),RSI (fast),K,D,J,OBV,BIAS (slow),BIAS (middle),BIAS (fast)
2019-04-01,4105.3623046875,4164.953125,4096.9013671875,4158.18310546875,4158.18310546875,10157794171,4107.545849609375,4063.094140625,4037.0681396484374,67.46147021020772,59.26295515183615,90.91634109887066,60.462051182393566,62.68785163125018,56.01045028468033,265944757665,2.493539549618701,2.340309172091276,1.2327861383261343
2019-04-02,4156.91943359375,4905.95458984375,4155.31689453125,4879.8779296875,4879.8779296875,21315047816,4269.7,4147.499291992188,4085.726171875,82.83843625152832,90.68805579023909,97.6884160874539,72.74703559810989,66.04091295353675,86.15928088725616,287259805481,18.21699051561232,17.658318570647065,14.29088530078226
2019-04-03,4879.9580078125,5307.00341796875,4876.62109375,4973.02197265625,4973.02197265625,22899891582,4444.6294921875,4242.58466796875,4138.1588134765625,84.57767947479716,91.88251549103722,99.8614493998071,73.65905914023861,68.5802950157707,83.81658738917443,310159697063,18.208642854830558,17.216799707080828,11.888335830861193
2019-04-04,4971.3076171875,5063.15966796875,4836.7939453125,4922.798828125,4922.798828125,18251810240,4607.8572265625,4338.5574951171875,4186.253198242188,84.35775557991535,87.8607913351929,94.4489988042831,72.80433789052422,69.98830930735521,78.43639505686227,291907886823,14.994452411589032,13.46625770582376,6.834881943541668
2019-04-05,4922.80615234375,5053.509765625,4919.49169921875,5036.68115234375,5036.68115234375,16837325387,4794.11259765625,4443.717529296875,4235.650964355469,85.43892050206892,89.89169245349204,95.0164520564716,74.79068519864686,71.58910127111909,81.19385305370238,308745212210,15.376151455967118,13.343863986347914,5.059717512811178
2019-04-06,5036.79296875,5205.82177734375,4992.22216796875,5059.8173828125,5059.8173828125,16929795194,4974.439453125,4540.992651367187,4287.380383300781,85.77728341898595,94.38032479429911,95.23887773844262,76.72078043104253,73.29966099109356,83.56301931094046,325675007404,13.529271839603558,11.42535941539361,1.7163326741039053
2019-04-07,5062.7939453125,5235.1865234375,5050.412109375,5198.89697265625,5198.89697265625,16655416140,5038.24326171875,4653.971630859375,4345.699865722656,86.77388278659724,94.86668205602001,95.59893988094626,81.60479915549638,76.06804037922784,92.67831670803346,342330423544,14.061155368111303,11.708823882457834,3.18868507517628
2019-04-08,5199.83544921875,5318.83642578125,5148.2119140625,5289.77099609375,5289.77099609375,17154113634,5101.59306640625,4773.111279296875,4406.62890625,87.17595237334177,94.82416655520403,90.15887291601885,86.9454659803649,79.6938489129402,101.44870011521428,359484537178,13.557867672480295,10.824380295465975,3.6886111306415827
2019-04-09,5289.91796875,5289.91796875,5167.4189453125,5204.95849609375,5204.95849609375,14722104361,5158.025,4882.94111328125,4462.503015136719,82.4009904343125,90.32319069667307,73.10088784101343,88.19048572489463,82.52606118359166,99.51933480750054,344762432817,9.511894217913902,6.5947422944879595,0.9099121484240648
2019-04-10,5204.10546875,5421.6513671875,5193.38232421875,5324.5517578125,5324.5517578125,15504590933,5215.59912109375,5004.855859375,4527.2642578125,84.54999532584083,90.90638388954933,85.15649702353993,89.57106729257227,84.87439655325187,98.96440877121307,360267023750,9.67033607303174,6.387714400179006,2.0889764375890496
2019-04-11,5325.08154296875,5354.2255859375,5017.29638671875,5064.48779296875,5064.48779296875,16555616019,5216.533203125,5095.486328125,4579.290234375,74.1892660572509,77.35808427261364,51.93758412370489,72.69121611405667,80.81333640685347,56.4469755284631,343711407731,2.626551039543094,-0.608352827582929,-2.9146830708403457
2019-04-12,5061.20068359375,5103.2744140625,4955.8525390625,5089.5390625,5089.5390625,13675206312,5194.66162109375,5116.45244140625,4631.975866699218,74.02326442623072,77.73251186900015,52.06551275751892,62.86575274134417,74.83080851835037,38.935641187331754,357386614043,1.4482489319610454,-0.5260163993404131,-2.0236651828654852
2019-04-13,5088.85009765625,5127.1220703125,5061.58935546875,5096.58642578125,5096.58642578125,10823289598,5156.02470703125,5128.80888671875,4685.69677734375,73.90953801592914,77.14340917321107,41.29186539238389,53.66604080973905,67.77588594881327,25.44635053159061,368209903641,0.029519214862197544,-0.6282640209297159,-1.1527927934275426
2019-04-14,5095.7587890625,5184.01611328125,5053.568359375,5167.72216796875,5167.72216796875,10391952498,5148.57744140625,5153.301220703125,4745.929357910156,76.80780788895284,63.35030774519631,39.25066528592243,50.93910105336475,62.163624316997094,28.490054526100053,378601856139,0.9504217795220886,0.2798390128581927,0.3718449762167919
2019-04-15,5167.32177734375,5196.60693359375,5024.0693359375,5067.1083984375,5067.1083984375,12290155061,5097.08876953125,5156.3439453125,4800.030737304687,73.50994441515967,54.33373022102611,38.18776103141456,41.92105372048161,55.41610078482526,14.930959591794306,366311701078,-1.166424901403342,-1.7305972569211938,-0.5881861676210808
2019-04-16,5066.57763671875,5238.9453125,5055.19482421875,5235.5595703125,5235.5595703125,11618660197,5131.303125,5173.9181640625,4857.455407714844,75.25646264062543,62.9911952563257,42.963523488896435,47.96366619492986,52.93195592152679,38.027086741735985,377930361275,1.6026906555430844,1.1913873450522399,2.031773270313272
2019-04-17,5236.13525390625,5274.275390625,5219.20556640625,5251.93798828125,5251.93798828125,12438480677,5163.78291015625,5179.222265625,4916.596948242188,75.85916895398836,59.72923418083011,74.11383245478712,53.16414114742574,53.00935099682644,53.47372144862433,390368841952,1.5669688396044965,1.4039892270866934,1.7071801750537252
2019-04-18,5251.48046875,5319.986328125,5250.5068359375,5298.3857421875,5298.3857421875,13256489918,5204.1427734375,5180.083740234375,4976.597509765625,78.2287164306485,60.5603384924498,75.46449766143705,59.95500241970187,55.324568137784915,69.21587098353577,403625331870,2.072778596433377,2.2837855116946892,1.810922045241072
2019-04-19,5298.154296875,5336.68017578125,5233.3349609375,5303.8125,5303.8125,13780238655,5231.36083984375,5189.969140625,5036.455126953125,78.07498832878005,55.267393771802745,75.36714910587163,69.08508722338853,59.911407832986114,87.43244600419334,417405570525,2.0055144090516475,2.1935267106673026,1.3849486276005762
2019-04-20,5304.16064453125,5358.49072265625,5295.8779296875,5337.88623046875,5337.88623046875,13169647522,5285.51640625,5191.302587890625,5098.0792236328125,77.42212805851985,52.56178546099659,72.90898094950106,77.68426760486993,65.83569442361406,101.38141396738166,430575218047,2.5817315129283633,2.823638963370203,0.9908175510878008
2019-04-21,5335.87890625,5359.9248046875,5257.33935546875,5314.53125,5314.53125,13731844223,5301.3107421875,5216.30693359375,5155.896630859375,77.23938254244852,56.242478731814735,92.05971606151557,80.6175782799607,70.76298904239627,100.32675675508955,416843373824,1.9539966518071605,1.8830240945691246,0.24938186904027038
2019-04-22,5312.49462890625,5422.6875,5280.27685546875,5399.365234375,5399.365234375,14601631648,5330.79619140625,5247.28955078125,5181.87099609375,77.77948765106574,54.43797299990268,88.90582090106138,85.12812603795788,75.55136804091681,104.28164203204003,431445005472,3.457714937128023,2.8981759463056123,1.286281457904731
2019-04-23,5399.36572265625,5633.80224609375,5389.40869140625,5572.3623046875,5572.3623046875,15867308108,5385.59150390625,5294.867138671875,5211.8380126953125,79.23976710722722,83.59793863052143,93.63857261225364,86.72657283382824,79.27643630522061,101.6268458910435,447312313580,5.913618109268679,5.240833409943306,3.4679719144272667
2019-04-24,5571.50830078125,5642.04443359375,5418.26318359375,5464.86669921875,5464.86669921875,17048033399,5417.80234375,5324.581591796875,5238.94140625,76.01751957963475,72.38740200227289,69.44043735039918,81.08727005996637,79.88004755680254,83.50171506629403,430264280181,3.256608131077772,2.6346691285189507,0.8686982743666168
2019-04-25,5466.5244140625,5542.23828125,5181.3388671875,5210.515625,5210.515625,15330283408,5392.32822265625,5338.922314453125,5247.633129882813,68.6970809790393,55.2474848497252,43.11061978172861,56.169199885768634,71.9764316664579,24.554736324390092,414933996773,-1.725552125184322,-2.405105036001598,-3.3716901150851895
2019-04-26,5210.3046875,5383.63427734375,5177.36865234375,5279.34814453125,5279.34814453125,16812108040,5385.2916015625,5343.301171875,5258.60966796875,59.24143248726996,55.15233197055681,45.88840112490569,44.76159178420987,62.904818372375225,8.475138607879146,431746104813,-0.601706854002866,-1.1968823258620254,-1.9672742883692869
2019-04-27,5279.47119140625,5310.75,5233.6357421875,5268.291015625,5268.291015625,13111274675,5359.0767578125,5344.936474609375,5262.079370117188,57.10049882239776,60.12290317223052,46.69508359658662,36.36334094882607,54.057659231192176,0.9747043840938545,418634830138,-1.1219976885460998,-1.4339825992034203,-1.6940556422363524
2019-04-28,5271.74658203125,5326.23193359375,5255.68359375,5285.13916015625,5285.13916015625,12819992056,5301.63212890625,5343.61181640625,5261.8477783203125,58.85554635613408,52.9438164459894,40.9571396211303,31.97310204107088,46.69614016781841,2.527025787575809,431454822194,-0.882643191173472,-1.0942534424090096,-0.31109228910988945
2019-04-29,5284.8583984375,5311.27490234375,5216.48779296875,5247.3525390625,5247.3525390625,13735490672,5258.129296875,5337.9658203125,5263.96748046875,55.34768803329075,49.734486352242264,17.261412910892346,26.335667787518005,39.90931604105161,-0.8116287195492049,417719331522,-1.5842397093133387,-1.6975245683513058,-0.204954218583122
2019-04-30,5247.72607421875,5363.25732421875,5224.18994140625,5350.7265625,5350.7265625,13878964574,5286.171484375,5339.249853515625,5265.276220703125,57.09541344715556,52.84327580682467,38.406272225622374,29.992872959695685,36.603835013932965,16.77094885122112,431598296096,0.27254419017865483,0.2149498393827465,1.22120665808542
2019-05-01,5350.91455078125,5418.00390625,5347.64599609375,5402.697265625,5402.697265625,13679528236,5310.84130859375,5348.066455078125,5282.186694335937,55.19138120991722,55.11309525612943,83.14972408077459,36.15910756921419,36.45559253236004,35.566137642922484,445277824332,1.0903657427679165,1.0215058284289238,1.7295933298291755
2019-05-02,5402.4228515625,5522.2626953125,5394.21728515625,5505.28369140625,5505.28369140625,14644460907,5358.23984375,5358.65830078125,5302.97392578125,55.457167105017184,58.08302054058132,84.90720902863696,47.62892731049041,40.1800374584035,62.52670701466424,459922285239,2.7416977581041135,2.736233258306908,2.7442565458835593
2019-05-03,5505.55224609375,5865.8818359375,5490.20166015625,5768.28955078125,5768.28955078125,18720780006,5454.869921875,5378.251025390625,5336.55908203125,63.08382068222192,67.7925012014237,93.43494198618731,60.36116739763949,46.90708077148216,87.26934064995416,478643065245,6.8956673240173725,7.25214430396165,5.7456847440006165
2019-05-04,5769.20263671875,5886.8935546875,5645.46923828125,5831.16748046875,5831.16748046875,17567780766,5571.63291015625,5414.881103515625,5369.73134765625,62.0849411855146,67.22821845464615,93.92108653302331,70.95611214392412,54.92342456229614,103.02148730718007,496210846011,7.345084505353186,7.687821191177218,4.658141957619065
2019-05-05,5831.068359375,5833.86279296875,5708.03515625,5795.70849609375,5795.70849609375,14808830723,5660.629296875,5473.400390625,5406.161352539062,69.53613390302093,60.009733718888974,94.27410344618232,76.10358376643815,61.98347763034347,104.34379603862752,481402015288,6.328014924451603,5.888626492971513,2.3862929744104826
2019-05-06,5791.693359375,5802.95751953125,5653.6875,5746.80712890625,5746.80712890625,15737171804,5729.45126953125,5520.1462890625,5431.72373046875,67.33935509400918,63.336181888730806,85.06371070438388,77.10380018468958,67.02358514845884,97.26423025715104,465664843484,4.978372416860201,4.106065817365224,0.3029235882901631
2019-05-07,5745.59912109375,5988.17822265625,5741.39599609375,5829.50146484375,5829.50146484375,18026409033,5794.29482421875,5576.267333984375,5460.601904296875,68.59289971495207,84.95538764685348,85.83428648735072,77.88179026255327,70.64298685315697,92.35939708134586,483691252517,5.494929733780096,4.541283903589917,0.6076087201818657
2019-05-08,5849.4814453125,5989.98095703125,5794.7158203125,5982.45751953125,5982.45751953125,15320605300,5837.12841796875,5645.999169921875,5494.805493164063,69.84473661550845,86.26078530519166,86.93898965219022,84.92704683099021,75.40434017910138,103.97246013476786,499011857817,7.127032504449312,5.9592348401643545,2.489736239400276
2019-05-09,5982.31640625,6183.0390625,5982.31640625,6174.52880859375,6174.52880859375,16784645411,5905.80068359375,5738.716796875,5538.34130859375,75.82324217838236,89.3834330169177,85.32761282630074,89.61179370810572,80.14015802210282,108.55506508011152,515796503228,9.091161624398225,7.594241485414824,4.550240338224136
2019-05-10,6175.82275390625,6434.61767578125,6161.51904296875,6378.84912109375,6378.84912109375,19419875368,6022.42880859375,5841.529052734375,5590.389453125,76.22102168338579,90.87095545194714,88.22444506240493,91.28776335157713,83.85602646526092,106.1512371242095,535216378596,10.915015256788198,9.198277771260242,5.918215454724907
2019-05-11,6379.6669921875,7333.0029296875,6375.69873046875,7204.771484375,7204.771484375,28867562329,6314.0216796875,6021.736474609375,5684.90146484375,82.65995600373881,96.03222903892996,96.75476278660726,91.87234008236814,86.52813100429665,102.56075823851108,564083940925,21.82090624804887,19.646077418928684,14.10748727000864
2019-05-12,7203.50732421875,7503.8720703125,6815.77099609375,6972.37158203125,6972.37158203125,27773333680,6542.595703125,6168.445263671875,5763.551782226563,76.35702438471603,85.95401312828037,86.25148980347593,85.04827553911966,86.03484584923766,83.07513491888366,536310607245,15.257823497983154,13.032884041202038,6.568889450114917
2019-05-13,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,7814.9150390625,28677672181,6909.08720703125,6373.1078125,5875.679418945312,81.28932964291477,89.59988598310396,90.51511577136637,86.79457995848294,86.28809055231942,87.80755877081,564988279426,25.030886430832417,22.623298851693473,13.11067301494481
2019-05-14,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,7994.416015625,32031452227,7273.0646484375,6589.432666015625,6002.156884765625,81.94371851247664,89.85605281967253,90.61677103210097,87.69996583961681,86.75871564808521,89.58246622267998,597019731653,23.794435653731778,21.32176502622819,9.918121205515071
2019-05-15,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,8205.16796875,28344112920,7638.32841796875,6830.37861328125,6151.889501953125,83.25982492368811,89.68341699032963,90.68701316209905,90.96186940262251,88.15976689959764,96.56607440867228,625363844573,23.184286263345587,20.127571739516117,7.420989511890993
2019-05-16,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,7884.9091796875,33167197581,7774.35595703125,7044.188818359375,6282.167553710938,77.12905566643202,80.85753613234236,78.83650664039442,88.22245063092862,88.18066147670797,88.30602893936992,592196646992,15.410865677761851,11.934949261112129,1.422024194251923
2019-05-17,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,7343.8955078125,30066644905,7848.6607421875,7195.62822265625,6385.947778320313,67.89796468061301,70.193737629239,52.99002562225476,78.22305707077103,84.86146000806232,64.94625119618846,562130002087,5.499835726776407,2.060518978584995,-6.4312275808001935
2019-05-18,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,7271.2080078125,21354286562,7739.9193359375,7324.503271484375,6485.251220703125,68.37890018931417,69.76086613346891,56.89593977893493,69.27904486971497,79.66732162861321,48.50249135191848,540775715525,2.5835670303296583,-0.7276297340102612,-6.055765025207818
2019-05-19,7267.962890625,8261.94140625,7267.962890625,8197.689453125,8197.689453125,25902422040,7780.5740234375,7526.8193359375,6632.76806640625,76.7365956730444,75.18862453737793,58.50347397135693,77.40922062985462,78.91462129569368,74.39841929817649,566678137565,12.521671432795703,8.91306257324881,5.360985300454944
2019-05-20,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,7978.30908203125,23843404340,7735.20224609375,7686.76533203125,6764.147192382812,73.52302327299493,70.93258398426138,49.64840831405034,77.35358840486303,78.39427699875013,75.27221121708882,542834733225,7.066209868134345,3.7928014894004645,3.1428633434926474
2019-05-21,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,7963.32763671875,25127245056,7750.8859375,7762.620947265625,6892.1787109375,73.472763915947,69.484797915415,44.22761218295741,76.525449585742,77.77133452774741,74.03367970173116,517707488169,4.769334137311692,2.5855531374854017,2.7408698945100407
2019-05-22,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,7680.06640625,24719473175,7818.1201171875,7833.3904296875,7000.9178466796875,69.93384958235654,63.934099988841815,45.02278623742581,67.69901834212916,74.41389579920799,54.26926342797151,492988014994,-0.378603959488056,-1.957313692120111,-1.765817215240786
2019-05-23,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,7881.8466796875,24457107820,7940.2478515625,7840.08359375,7106.595703125,71.34513866987251,58.369200617461296,65.65110710312089,67.0583658746905,71.9620524910355,57.25099264200051,517445122814,1.4959391383593152,0.5326867429167883,-0.7355081726259654
2019-05-24,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,7987.37158203125,25919126991,7898.18427734375,7839.379150390625,7214.405908203125,71.35512244222744,62.952488434031984,70.44534717709256,69.37352473350334,71.09920990519144,65.92215439012713,543364249805,1.7465837448836845,1.887808062367423,1.1292127602458844
2019-05-25,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,8052.5439453125,22256813107,7913.03125,7824.116748046875,7327.2476806640625,71.41624875098856,53.78294209206343,41.84667945928688,73.87895138440437,72.02579039826242,77.58527335668828,565621062912,2.318676889945555,2.919526952644811,1.7630752477124363
2019-05-26,8055.2060546875,8687.5205078125,7924.67041015625,8673.2158203125,8673.2158203125,26677970091,8055.00888671875,7902.947412109375,7473.568115234375,73.62499862537915,59.47524123259612,76.90533509328407,82.2539219306046,75.43516757570981,95.89143064039419,592299033003,9.418714086268523,9.746596656114308,7.674813799560937
2019-05-27,8674.072265625,8907.1748046875,8668.705078125,8805.7783203125,8805.7783203125,27949839564,8280.15126953125,8049.135693359375,7622.3819580078125,73.1016715722497,58.570900203379885,79.89590989947591,86.10738630966955,78.99257382036305,100.33701128828255,620248872567,10.394025724736935,9.400296575660455,6.348036813233317
2019-05-28,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,8719.9619140625,24226919267,8447.77431640625,8194.011083984375,7759.257177734375,71.89438089529119,62.77099155922789,92.91668178026043,86.19638746376084,81.39384503482898,95.80147232162454,596021953300,8.372751971238683,6.418722463118508,3.2220036599183244
2019-05-29,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,8659.4873046875,23473479966,8582.1974609375,8240.190869140624,7883.505102539062,71.62279410425552,73.58710184380435,86.3307868908704,84.78857997296733,82.52542334754176,89.31489322381844,572548473334,6.17450876464609,5.088431108035783,0.9005833774134319
2019-05-30,8661.7607421875,9008.314453125,8221.2734375,8319.47265625,8319.47265625,29246528551,8635.583203125,8274.3072265625,7980.536279296875,68.60679313599402,67.15024178223206,62.726983878675966,74.29324890109363,79.78136519872572,63.31701630582944,543301944783,0.9245952947341414,0.5458514948841706,-3.6605581746998497
2019-05-31,8320.2861328125,8586.6591796875,8172.55078125,8574.501953125,8574.501953125,25365190957,8615.8404296875,8335.424658203125,8049.022802734375,69.37033668261681,57.90072656478434,67.46181977850799,73.05927569413078,77.54066869719406,64.0964896880042,568667135740,3.6236548959632775,2.8682077365619603,-0.4797962183707597
2019-06-01,8573.83984375,8625.6005859375,8481.578125,8564.0166015625,8564.0166015625,22488303544,8567.4880859375,8423.819677734375,8128.605053710938,68.59080600891045,63.45974528202169,43.826247117958324,69.52971293288758,74.8703501090919,58.84843858047893,546178832196,2.890030459797658,1.6642916063207087,-0.04051927869848749
2019-06-02,8565.4736328125,8809.3037109375,8561.2353515625,8742.9580078125,8742.9580078125,20266216022,8572.0873046875,8509.930810546875,8175.0072021484375,68.53129657138763,66.66065637027766,46.62532787745253,71.52400265641846,73.75490095820075,67.06220605285387,566445048218,4.226329515965537,2.7382972018623213,1.9933383439942558
2019-06-03,8741.7470703125,8743.5,8204.185546875,8208.9951171875,8208.9951171875,22004511436,8481.9888671875,8532.0931640625,8185.736157226563,62.60497167652215,60.20925828816707,31.472051739303495,56.42861254709173,67.97947148783108,33.326894665613025,544440536782,-2.6506616490659214,-3.7868555893869225,-3.2185110623768156
2019-06-04,8210.9853515625,8210.9853515625,7564.48876953125,7707.77099609375,7707.77099609375,24609731549,8359.64853515625,8497.615869140625,8160.86630859375,53.62656967303232,46.988185301112196,23.849029385301947,40.92700497960135,58.9619826517545,4.857049635295056,519830805233,-8.437095117326438,-9.294899713168057,-7.797906052162938
2019-06-05,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,7824.2314453125,21760923463,8209.59443359375,8412.717431640625,8157.832421875,56.24623933291682,47.188030172680065,34.48593070282243,33.281300529194645,50.40175527756788,-0.95960896755183,541591728696,-6.9032763415870475,-6.995194966549119,-4.694056343445417
2019-06-06,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,7822.0234375,19474611077,8061.19580078125,8314.341943359375,8181.738818359375,50.05944822507969,45.938467838511194,21.99104920971763,28.133188365803054,42.97889964031294,-1.5582341832167117,522117117619,-6.716328980952123,-5.92131655413316,-2.966958863076749
2019-06-07,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,8043.951171875,19141423231,7921.39443359375,8246.740869140625,8220.3759765625,50.41134822860919,37.10051384383535,33.274676860728206,29.824717658132137,38.59417231291934,12.285808348557737,541258540850,-3.4659723196172756,-2.4590283662782,1.5471611634625866
2019-06-08,8036.77490234375,8076.89111328125,7837.61083984375,7954.1279296875,7954.1279296875,16522722810,7870.42099609375,8176.204931640625,8208.197900390625,47.872594156525565,32.230393405385186,23.088611862756792,30.31680200749556,35.83504887777808,19.28030826693052,524735818040,-3.7239334017097265,-2.7161379125139296,1.0635636090533889
2019-06-09,7949.6748046875,7975.97412109375,7583.2197265625,7688.0771484375,7688.0771484375,16610726547,7866.4822265625,8113.065380859375,8193.686303710938,48.3165055721965,29.975864535155424,28.253300816428705,23.52061906234521,31.730238939300456,7.101379308434716,508125091493,-5.965458188460274,-5.23831884092198,-2.2679143356173244
2019-06-10,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,8000.32958984375,18689275117,7901.70185546875,8055.64814453125,8195.536401367188,55.84309771187786,38.34743513318807,64.50143862325885,27.35124574574003,30.270574541446983,21.512588154326124,526814366610,-1.4843450047588784,-0.6867051998175264,1.24818344426321
2019-06-11,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,7927.71435546875,17107279932,7922.8400390625,7992.017919921875,8207.918798828125,55.84381614918235,42.351401526324004,55.36248987257024,28.503378591438675,29.68150922477755,26.147117324760927,509707086678,-1.9844954989659616,-0.8045973507245743,0.061522337725079076
2019-06-12,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,8145.857421875,19034432883,7943.2212890625,7932.307861328125,8221.1193359375,49.47204607511078,41.50894523214348,63.71233724130631,48.97759273907445,36.11353706287652,74.70570409147032,528741519561,1.1593037595275706,2.692149173735169,2.5510573788435464
2019-06-13,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,8230.923828125,18669407147,7998.58046875,7934.500732421875,8233.296948242187,52.64548492417986,43.59110559614948,58.95504796044175,62.3529414060328,44.86000517726194,97.3388138635745,547410926708,2.5692664407470636,3.7358758376804224,2.904807425301926
2019-06-14,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,8693.8330078125,19831162906,8199.731640625,8033.10693359375,8265.361401367187,56.99399117249225,49.14791754394821,76.10041308132203,74.41026444156785,54.71009159869724,113.81061012730906,567242089614,8.393082926829416,8.225037705593726,6.025823634757874
2019-06-15,8689.74609375,8859.1279296875,8618.3955078125,8838.375,8838.375,18371033226,8367.34072265625,8134.5212890625,8273.619360351562,61.392469015017674,62.621814606785584,94.3949326898941,82.39800224045966,63.93939514595138,119.31521642947621,585613122840,9.479302885094814,8.652675258025159,5.629438228424593
2019-06-16,8841.4404296875,9335.8671875,8814.556640625,8994.48828125,8994.48828125,23348550311,8580.6955078125,8251.7677734375,8283.054858398438,61.04251019208731,79.94996059629949,93.62682769730388,81.77270175122999,69.88383068104426,105.55044389160145,608961673151,9.952664382255902,9.000744182395964,4.822368688654121
2019-06-17,8988.923828125,9416.4072265625,8988.923828125,9320.3525390625,9320.3525390625,15562951919,8815.59453125,8379.40791015625,8313.074389648438,62.674942100348005,81.73088394164938,100.0,86.10188003739677,75.28984713316176,107.72594584586679,624524625070,12.225737699432226,11.22924959609354,5.725739835506335
2019-06-18,9335.466796875,9348.3740234375,9004.9013671875,9081.7626953125,9081.7626953125,15848210536,8985.7623046875,8492.17138671875,8334.188159179688,59.474100750596314,74.28274973824907,83.1156759610753,84.6379793878418,78.4058912180551,97.10215572741518,608676414534,7.987887348813931,6.942762713383713,1.0683611180647516
2019-06-19,9078.7275390625,9299.62109375,9070.3955078125,9273.521484375,9273.521484375,15546809946,9101.7,8650.7158203125,8381.890600585937,55.999653712035204,73.98011928732338,84.30100009510028,86.86083844160191,81.22420695923738,98.13410140633098,624223224480,8.940725852694957,7.199469697063771,1.887795514848866
2019-06-20,9273.060546875,9594.419921875,9232.484375,9527.16015625,9527.16015625,17846823784,9239.45703125,8803.398876953124,8429.523510742187,57.03936582574884,78.83605650544844,81.79407865665047,89.94615108163202,84.13152166670227,101.57540991149153,642070048264,10.222986381363347,8.221384597165624,3.113853162874408
2019-06-21,9525.07421875,10144.556640625,9525.07421875,10144.556640625,10144.556640625,20624008643,9469.470703125,9025.08310546875,8508.550512695312,62.59478997876787,89.89229515637454,86.62134027539726,93.29743405442136,87.18682579594197,105.5186505713801,662694056907,14.650564613252865,12.404024672946283,7.1290778404036494
2019-06-22,10175.923828125,11157.345703125,10107.03515625,10701.69140625,10701.69140625,29995204861,9745.7384765625,9280.66650390625,8606.487182617188,66.59747668340158,90.63699072363573,89.07747111061835,90.4244544263008,88.2660353393949,94.74129260011256,692689261768,17.946379094988735,15.311668636575163,9.80893271440096
2019-06-23,10696.69140625,11246.14453125,10556.095703125,10855.37109375,10855.37109375,20998326502,10100.46015625,9543.11123046875,8738.805981445312,71.25357075801477,92.9926195002083,88.14282615163086,88.65929178510515,88.39712082129832,89.18363371271883,713687588270,16.507385108087224,13.750859982555106,7.47402520104863
2019-06-24,10853.744140625,11065.896484375,10610.427734375,11011.1025390625,11011.1025390625,19271652365,10447.9763671875,9774.83818359375,8903.97255859375,70.76700310088565,92.86177378125618,100.0,89.21746333539106,88.6705683259959,90.31125335418136,732959240635,15.225964858985158,12.647415049220106,5.389810926865522
2019-06-25,11007.2021484375,11790.9169921875,11007.2021484375,11790.9169921875,11790.9169921875,24879684533,10900.727734375,10070.0923828125,9102.3068359375,74.31415007470815,94.09017516657333,100.0,92.81164222359405,90.05092629186196,98.33307408705824,757838925168,19.671196820351135,17.088468943066314,8.166328703039937
2019-06-26,11778.5810546875,13796.4892578125,11755.59765625,13016.2314453125,13016.2314453125,45105733173,11475.0626953125,10472.26669921875,9362.017236328125,77.81274490424383,95.0289413457563,100.0,89.77979181061204,89.96054813144531,89.4182791689455,802944658341,27.448167369729397,24.292398380987898,13.43059110805172
2019-06-27,13017.125,13311.14453125,10491.8525390625,11182.806640625,11182.806640625,39977475223,11571.2857421875,10658.512109375,9518.960009765626,66.55486687098875,68.0661613224438,61.03324144223501,74.75211702307848,84.89107109532303,54.474208878589394,762967183118,7.440929229291552,4.919021772174386,-3.3572682432873653
2019-06-28,11162.16796875,12445.1748046875,10914.4951171875,12407.33203125,12407.33203125,35087757766,11881.6779296875,10991.06904296875,9741.62021484375,74.21209873771679,72.58105785839102,65.87383643888953,73.02233056892767,80.93482425319124,57.19734320040055,798054940884,16.035171707495557,12.885579944448336,4.42407296909727
2019-06-29,12400.763671875,12400.91015625,11508.37890625,11959.37109375,11959.37109375,29923961128,12071.331640625,11259.65400390625,9955.184912109375,70.60053646067313,67.18341554049113,59.74099628901625,67.67835651089584,76.51600167242611,50.00306618783529,768130979756,9.591793761702744,6.214374701043227,-0.9274912678084853
2019-06-30,11931.9912109375,12178.3837890625,10799.0087890625,10817.1552734375,10817.1552734375,27256473494,11876.579296875,11388.653515625,10096.026196289062,63.399246937170815,60.10995180335203,48.54246349663743,51.534669362011115,68.18889090228778,18.22622628145777,740874506262,-2.1715381369675852,-5.018137055477326,-8.92027912208912
